Text,Label
Bad experience with the course module; would not buy again.,False
Brilliant experience with the camera lens; would buy again.,True
The stylus ruined my day; not worth it.,False
"I absolutely love the power bank, it works perfectly. Definitely worth the price.",True
This microphone is great—I'm very satisfied with it.,True
Bad experience with the backpack; would not buy again. Save your money.,False
Impressive treadmill. Smooth and reliable.,True
I'm delighted with this ebook; five stars. Definitely worth the price.,True
Terrible headphones! I don't recommend it.,False
This helmet is great—I'm very satisfied with it.,True
"What a pleasant surprise, the printer is outstanding. Definitely worth the price.",True
I absolutely love the monitor; it works perfectly.,True
The TV exceeded my expectations in every way.,True
The stylus ruined my day; not worth it. Save your money.,False
Poor quality museum and terrible performance.,False
This course module is awful—I'm very disappointed.,False
I'm delighted with this course module; five stars. Definitely worth the price.,True
I absolutely love the CPU; it works perfectly.,True
The book made my day; totally worth it. Definitely worth the price.,True
The theme park ruined my day; not worth it.,False
Unimpressive hotel. Clunky and unreliable.,False
Terrible vacuum! I don't recommend it.,False
Brilliant experience with the course; would buy again.,True
I absolutely hate the treadmill; it barely works.,False
What an unpleasant surprise; the keyboard is terrible.,False
Poor quality course and terrible performance.,False
Unimpressive template. Clunky and unreliable.,False
"I absolutely love the framework, it works perfectly. Definitely worth the price.",True
I absolutely love the battery; it works perfectly.,True
Brilliant experience with the feature; would buy again.,True
Bad experience with the library; would not buy again.,False
Bad experience with the coffee maker; would not buy again.,False
Terrible microwave! I don't recommend it.,False
This flight is awful—I'm very disappointed.,False
I'm frustrated with this app; one star.,False
Bad experience with the tablet; would not buy again. Save your money.,False
This jacket is awful—I'm very disappointed.,False
I'm frustrated with this treadmill; one star. Save your money.,False
Brilliant experience with the theme park; would buy again.,True
This power bank is great—I'm very satisfied with it.,True
I absolutely love the router; it works perfectly.,True
Fantastic headphones! Highly recommended to everyone.,True
I'm delighted with this ebook; five stars. Definitely worth the price.,True
The stylus ruined my day; not worth it.,False
This tripod is awful—I'm very disappointed.,False
This drill is awful—I'm very disappointed. Save your money.,False
The drill exceeded my expectations in every way.,True
Fantastic chair! Highly recommended to everyone.,True
What an unpleasant surprise; the treadmill is terrible.,False
Impressive SSD. Smooth and reliable.,True
"I'm frustrated with this plugin, one star. Save your money.",False
I'm frustrated with this vacuum; one star.,False
Brilliant experience with the chair; would buy again.,True
Terrible laptop! I don't recommend it.,False
Poor quality software update and terrible performance.,False
Impressive template. Smooth and reliable.,True
Terrible software update! I don't recommend it.,False
Terrible coffee maker! I don't recommend it.,False
I'm delighted with this app; five stars.,True
Terrible theme park! I don't recommend it.,False
Unimpressive stylus. Clunky and unreliable.,False
Terrible treadmill! I don't recommend it. Save your money.,False
The subscription made my day; totally worth it.,True
Terrible stylus! I don't recommend it.,False
I absolutely hate the grill; it barely works.,False
Fantastic chair! Highly recommended to everyone.,True
Unimpressive camera. Clunky and unreliable.,False
What an unpleasant surprise; the printer is terrible.,False
I'm frustrated with this microwave; one star.,False
Unimpressive mattress. Clunky and unreliable.,False
This smartwatch is awful—I'm very disappointed.,False
Fantastic bicycle! Highly recommended to everyone.,True
Fantastic lawn mower! Highly recommended to everyone.,True
Poor quality GPU and terrible performance.,False
Bad experience with the fridge; would not buy again. Save your money.,False
I'm frustrated with this museum; one star. Save your money.,False
Terrible CPU! I don't recommend it. Save your money.,False
Terrible TV! I don't recommend it.,False
I absolutely hate the book; it barely works. Save your money.,False
"I absolutely love the game, it works perfectly.",True
I'm delighted with this stylus; five stars. Definitely worth the price.,True
What an unpleasant surprise; the SSD is terrible. Save your money.,False
I'm frustrated with this headphones; one star.,False
What a pleasant surprise; the blender is outstanding.,True
I absolutely love the tool set; it works perfectly.,True
I'm frustrated with this lamp; one star.,False
I absolutely love the software update; it works perfectly.,True
Bad experience with the GPU; would not buy again.,False
The camera lens exceeded my expectations in every way.,True
I'm delighted with this dashboard; five stars.,True
The drill ruined my day; not worth it. Save your money.,False
I'm frustrated with this fridge; one star.,False
Poor quality game and terrible performance.,False
"What a pleasant surprise, the tablet is outstanding.",True
Poor quality tripod and terrible performance.,False
Impressive museum. Smooth and reliable.,True
The power bank failed to meet my expectations.,False
I absolutely hate the lawn mower; it barely works.,False
Fantastic coffee maker! Highly recommended to everyone. Definitely worth the price.,True
Fantastic headphones! Highly recommended to everyone. Definitely worth the price.,True
The blender ruined my day; not worth it.,False
Terrible flight! I don't recommend it.,False
I'm frustrated with this keyboard; one star.,False
Fantastic delivery! Highly recommended to everyone. Definitely worth the price.,True
